cust_id,gender
5059,0.22859582
5060,0.37013593
5061,0.13231495
5062,0.18974328
5063,0.5657937
5064,0.2569359
5065,0.48876628
5066,0.13454999
5067,0.15593798
5068,0.16910721
5069,0.46058324
5070,0.5329454
5071,0.61134225
5072,0.63571763
5073,0.4995876
5074,0.07128038
5075,0.47574416
5076,0.6699647
5077,0.2700356
5078,0.2305054
5079,0.48153996
5080,0.09717862
5081,0.5884938
5082,0.35912022
5083,0.11223324
5084,0.2573333
5085,0.21250823
5086,0.116945416
5087,0.15210135
5088,0.2900311
5089,0.37960228
5090,0.3431356
5091,0.50099576
5092,0.23679778
5093,0.42164645
5094,0.61392325
5095,0.8165131
5096,0.45079535
5097,0.39266327
5098,0.61045945
5099,0.171243
5100,0.42316508
5101,0.24190575
5102,0.14406297
5103,0.1544235
5104,0.2557637
5105,0.26647952
5106,0.6358591
5107,0.6520141
5108,0.6938903
5109,0.6053485
5110,0.49065894
5111,0.5344429
5112,0.26917338
5113,0.6430941
5114,0.23624763
5115,0.76491135
5116,0.11508413
5117,0.34068355
5118,0.33606446
5119,0.3357048
5120,0.5643476
5121,0.7405087
5122,0.39498332
5123,0.5525229
5124,0.64910924
5125,0.28356436
5126,0.1820188
5127,0.4178064
5128,0.5918506
5129,0.080876894
5130,0.26746857
5131,0.18141842
5132,0.09879345
5133,0.72693694
5134,0.48513818
5135,0.47335795
5136,0.5076049
5137,0.68526286
5138,0.20515938
5139,0.28328288
5140,0.29983598
5141,0.46183503
5142,0.5803189
5143,0.19823036
5144,0.33884272
5145,0.051277515
5146,0.31983104
5147,0.77682185
5148,0.6997532
5149,0.71909535
5150,0.4880476
5151,0.65590876
5152,0.47013468
5153,0.11928732
5154,0.620205
5155,0.37104973
5156,0.14682093
5157,0.6435767
5158,0.19832376
5159,0.42958415
5160,0.38310465
5161,0.1368996
5162,0.32460684
5163,0.42513
5164,0.20908746
5165,0.30063137
5166,0.46377808
5167,0.24175744
5168,0.13219437
5169,0.6140937
5170,0.20195165
5171,0.32205567
5172,0.16160809
5173,0.35491225
5174,0.37461948
5175,0.6853596
5176,0.57221246
5177,0.45681036
5178,0.2898222
5179,0.61373454
5180,0.08972096
5181,0.5597982
5182,0.46662375
5183,0.12673923
5184,0.38522685
5185,0.065097414
5186,0.45908648
5187,0.29400784
5188,0.29783064
5189,0.31508094
5190,0.28821218
5191,0.29454193
5192,0.5800211
5193,0.4511493
5194,0.32983062
5195,0.42603832
5196,0.17688799
5197,0.20703459
5198,0.36142525
5199,0.3419401
5200,0.7567581
5201,0.30543515
5202,0.058264073
5203,0.16878165
5204,0.6492525
5205,0.19449882
5206,0.37588298
5207,0.15919235
5208,0.44464216
5209,0.4257023
5210,0.08665258
5211,0.589967
5212,0.29953974
5213,0.22858125
5214,0.45633996
5215,0.6806211
5216,0.6976536
5217,0.2580957
5218,0.15739337
5219,0.33572075
5220,0.7048181
5221,0.520153
5222,0.5578244
5223,0.67913306
5224,0.12975876
5225,0.5375015
5226,0.6229726
5227,0.083130315
5228,0.38562185
5229,0.54308313
5230,0.29552373
5231,0.28630543
5232,0.24478646
5233,0.37947634
5234,0.20910697
5235,0.4103373
5236,0.33152413
5237,0.4950525
5238,0.52619827
5239,0.04627146
5240,0.105770245
5241,0.5167516
5242,0.34513837
5243,0.3200819
5244,0.10331093
5245,0.17776497
5246,0.5258744
5247,0.5409816
5248,0.773237
5249,0.32091993
5250,0.5725392
5251,0.44623432
5252,0.18924823
5253,0.2828361
5254,0.36018103
5255,0.1819919
5256,0.09097293
5257,0.52736413
5258,0.6153544
5259,0.12162337
5260,0.2843142
5261,0.62818325
5262,0.12339024
5263,0.14814737
5264,0.7452469
5265,0.71624464
5266,0.18294498
5267,0.45547673
5268,0.5937092
5269,0.16943619
5270,0.39233464
5271,0.44721633
5272,0.61167824
5273,0.32260188
5274,0.068015754
5275,0.7254367
5276,0.14100985
5277,0.3711555
5278,0.3668794
5279,0.4549293
5280,0.29097807
5281,0.254574
5282,0.21827415
5283,0.24968131
5284,0.27377152
5285,0.39857444
5286,0.47862667
5287,0.7322172
5288,0.24496901
5289,0.59154254
5290,0.13699058
5291,0.4600659
5292,0.09338257
5293,0.775438
5294,0.6802093
5295,0.33874267
5296,0.53601736
5297,0.6225241
5298,0.52052695
5299,0.5362351
5300,0.1531332
5301,0.38682425
5302,0.24905707
5303,0.53075874
5304,0.3593895
5305,0.16307718
5306,0.5873347
5307,0.3318823
5308,0.47642243
5309,0.18796332
5310,0.16926719
5311,0.70429623
5312,0.17915353
5313,0.1570245
5314,0.66003746
5315,0.37646616
5316,0.26938635
5317,0.32134977
5318,0.52303636
5319,0.3618473
5320,0.25883293
5321,0.32185522
5322,0.31536695
5323,0.5749315
5324,0.22019629
5325,0.41704005
5326,0.75474703
5327,0.6612252
5328,0.17747419
5329,0.7108505
5330,0.16938666
5331,0.0867813
5332,0.33545366
5333,0.21637529
5334,0.5533434
5335,0.24839813
5336,0.7081671
5337,0.6404112
5338,0.12768675
5339,0.19875778
5340,0.05938235
5341,0.13219327
5342,0.6778134
5343,0.3560729
5344,0.59844816
5345,0.3507701
5346,0.3427595
5347,0.53095067
5348,0.23642218
5349,0.3196074
5350,0.08991996
5351,0.54207164
5352,0.41762725
5353,0.2527201
5354,0.6474098
5355,0.72235155
5356,0.660544
5357,0.6344091
5358,0.13057244
5359,0.2970217
5360,0.6810927
5361,0.3750793
5362,0.33110365
5363,0.6189231
5364,0.30138245
5365,0.61797136
5366,0.6990851
5367,0.6800507
5368,0.4595171
5369,0.18475775
5370,0.41460282
5371,0.13253978
5372,0.26002494
5373,0.29978424
5374,0.32173246
5375,0.4989771
5376,0.731754
5377,0.4651081
5378,0.18228817
5379,0.052717693
5380,0.7322247
5381,0.6219671
5382,0.21306486
5383,0.33664548
5384,0.6629794
5385,0.053207975
5386,0.2124288
5387,0.77846617
5388,0.066343255
5389,0.61576474
5390,0.76555836
5391,0.19195457
5392,0.385791
5393,0.17684342
5394,0.34947425
5395,0.17513378
5396,0.4475858
5397,0.07034485
5398,0.14916648
5399,0.056698747
5400,0.21421804
5401,0.6049145
5402,0.27929085
5403,0.29818663
5404,0.43926516
5405,0.09219483
5406,0.219658
5407,0.5823613
5408,0.1705487
5409,0.67289585
5410,0.598039
5411,0.26970392
5412,0.4895644
5413,0.10094706
5414,0.15342097
5415,0.33094808
5416,0.5608699
5417,0.29678938
5418,0.17241076
5419,0.16919684
5420,0.7719316
5421,0.17917252
5422,0.65244853
5423,0.18696423
5424,0.7548103
5425,0.09553335
5426,0.43570983
5427,0.33164352
5428,0.109289676
5429,0.7078627
5430,0.2741666
5431,0.6185495
5432,0.07303446
5433,0.6209258
5434,0.16375008
5435,0.062588446
5436,0.072552286
5437,0.771655
5438,0.5214003
5439,0.57158035
5440,0.65003693
5441,0.08064052
5442,0.5990281
5443,0.34344122
5444,0.445995
5445,0.15610512
5446,0.10692757
5447,0.58235085
5448,0.6076634
5449,0.49705034
5450,0.6832175
5451,0.33894193
5452,0.120942205
5453,0.30828264
5454,0.69339997
5455,0.19056676
5456,0.5260858
5457,0.26988563
5458,0.26325983
5459,0.6153287
5460,0.60043365
5461,0.28846636
5462,0.7868311
5463,0.6736188
5464,0.12964274
5465,0.15355556
5466,0.5807144
5467,0.055136472
5468,0.7481525
5469,0.4697645
5470,0.24380785
5471,0.7187054
5472,0.4786007
5473,0.34107977
5474,0.13370194
5475,0.09916858
5476,0.4516779
5477,0.22218528
5478,0.7048887
5479,0.04405864
5480,0.22333203
5481,0.21418433
5482,0.5522054
5483,0.17478164
5484,0.20091647
5485,0.38829845
5486,0.05378226
5487,0.25981045
5488,0.7240465
5489,0.38273177
5490,0.27200058
5491,0.48790357
5492,0.19323646
5493,0.2098484
5494,0.28336394
5495,0.6968968
5496,0.5841433
5497,0.51638573
5498,0.2794879
5499,0.1952682
5500,0.19885011
5501,0.51274574
5502,0.50613743
5503,0.11082939
5504,0.19851802
5505,0.444939
5506,0.26684818
5507,0.47445574
5508,0.4084349
5509,0.32490796
5510,0.47778127
5511,0.6644967
5512,0.55106086
5513,0.51437163
5514,0.33716643
5515,0.50442725
5516,0.24040633
5517,0.59567636
5518,0.7299237
5519,0.40026796
5520,0.62731767
5521,0.24043468
5522,0.3579723
5523,0.6460649
5524,0.087408595
5525,0.66175383
5526,0.74233335
5527,0.05084272
5528,0.5482148
5529,0.61142945
5530,0.19939335
5531,0.28666097
5532,0.44801864
5533,0.32102287
5534,0.103303894
5535,0.066124395
5536,0.6663655
5537,0.4577273
5538,0.5591769
5539,0.60271287
5540,0.5046724
5541,0.57192737
5542,0.7280487
5543,0.12829104
5544,0.4026385
5545,0.29299486
5546,0.16879489
5547,0.15755434
5548,0.19921972
5549,0.22745931
5550,0.0720778
5551,0.39786133
5552,0.61510104
5553,0.5206066
5554,0.5243121
5555,0.38730648
5556,0.14950287
5557,0.6469271
5558,0.53458774
5559,0.62267923
5560,0.32126078
5561,0.74675035
5562,0.5778853
5563,0.26107588
5564,0.5459677
5565,0.19545622
5566,0.58466727
5567,0.5825453
5568,0.2703009
5569,0.29696345
5570,0.7385497
5571,0.69108504
5572,0.24470465
5573,0.6049602
5574,0.3097674
5575,0.51874137
5576,0.105494
5577,0.7366739
5578,0.27589208
5579,0.7092954
5580,0.42950165
5581,0.21152301
5582,0.6717152
5583,0.23996079
5584,0.45302877
5585,0.7308115
5586,0.19044262
5587,0.6723201
5588,0.5145966
5589,0.690803
5590,0.44560486
5591,0.5225505
5592,0.61059237
5593,0.26325086
5594,0.20175911
5595,0.7101268
5596,0.34646538
5597,0.5648211
5598,0.3323137
5599,0.34522098
5600,0.33933488
5601,0.6203011
5602,0.31165308
5603,0.62432164
5604,0.6630345
5605,0.6653722
5606,0.7566686
5607,0.17483789
5608,0.2664129
5609,0.67562336
5610,0.6217365
5611,0.16358562
5612,0.2326266
5613,0.09806089
5614,0.6759306
5615,0.121241346
5616,0.69218
5617,0.18947037
5618,0.16898905
5619,0.3874714
5620,0.29040724
5621,0.3957867
5622,0.23546898
5623,0.28630018
5624,0.17975421
5625,0.5969662
5626,0.3895163
5627,0.26808843
5628,0.3094787
5629,0.1874433
5630,0.26239496
5631,0.42393056
5632,0.34010732
5633,0.10972141
5634,0.35156065
5635,0.16888592
5636,0.5529525
5637,0.21677203
5638,0.7274351
5639,0.14074002
5640,0.20995155
5641,0.34193465
5642,0.27502745
5643,0.11965992
5644,0.7657082
5645,0.17403959
5646,0.3494007
5647,0.4661788
5648,0.21142717
5649,0.48451236
5650,0.19967434
5651,0.28555888
5652,0.22455436
5653,0.38245657
5654,0.5451902
5655,0.7109471
5656,0.3151728
5657,0.29791817
5658,0.13393332
5659,0.71975857
5660,0.10375562
5661,0.096569814
5662,0.53712946
5663,0.61289746
5664,0.6326612
5665,0.18621586
5666,0.5163684
5667,0.8130536
5668,0.563392
5669,0.12600894
5670,0.18332395
5671,0.3859939
5672,0.35219386
5673,0.093872026
5674,0.44236594
5675,0.25548705
5676,0.28604287
5677,0.3138365
5678,0.6517327
5679,0.5371167
5680,0.4689648
5681,0.082923464
5682,0.05831391
5683,0.343581
5684,0.65698594
5685,0.2904626
5686,0.47194815
5687,0.66780496
5688,0.48273012
5689,0.5637247
5690,0.5153636
5691,0.36257315
5692,0.5907699
5693,0.72409236
5694,0.1953017
5695,0.7993119
5696,0.50847816
5697,0.55198175
5698,0.4526672
5699,0.21802838
5700,0.57434505
5701,0.20843007
5702,0.56733304
5703,0.72428393
5704,0.10941408
5705,0.44773585
5706,0.51820153
5707,0.28136292
5708,0.54783
5709,0.755743
5710,0.3835697
5711,0.35416722
5712,0.33974764
5713,0.27395168
5714,0.25300527
5715,0.57088196
5716,0.27579084
5717,0.081174605
5718,0.09721976
5719,0.57091606
5720,0.1471185
5721,0.49206585
5722,0.19424264
5723,0.2565853
5724,0.17297333
5725,0.1014592
5726,0.027523026
5727,0.17061692
5728,0.2537488
5729,0.105191864
5730,0.098573595
5731,0.37307414
5732,0.6206804
5733,0.6287824
5734,0.679093
5735,0.21312717
5736,0.70982075
5737,0.5625605
5738,0.10790703
5739,0.4263287
5740,0.43822744
5741,0.43813685
5742,0.35693285
5743,0.40551648
5744,0.11708596
5745,0.32818687
5746,0.105326794
5747,0.28516757
5748,0.13147715
5749,0.23041359
5750,0.070799276
5751,0.4095536
5752,0.20721194
5753,0.64039
5754,0.71705955
5755,0.41652724
5756,0.19934493
5757,0.59298337
5758,0.5295968
5759,0.5891989
5760,0.2672207
5761,0.49792856
5762,0.66848993
5763,0.17815967
5764,0.10389321
5765,0.2335958
5766,0.2719177
5767,0.27359772
5768,0.2216674
5769,0.5032383
5770,0.6736726
5771,0.581548
5772,0.29555723
5773,0.33324766
5774,0.36089614
5775,0.6545951
5776,0.6643993
5777,0.6573186
5778,0.401545
5779,0.5822914
5780,0.5518218
5781,0.3689662
5782,0.59944046
5783,0.5103118
5784,0.067862734
5785,0.39514202
5786,0.3022705
5787,0.41414863
5788,0.38114688
5789,0.11898758
5790,0.08634913
5791,0.14671013
5792,0.17424671
5793,0.44969046
5794,0.5974768
5795,0.57372785
5796,0.5306751
5797,0.49401096
5798,0.351956
5799,0.574138
5800,0.0883339
5801,0.053115472
5802,0.30969843
5803,0.24270837
5804,0.52181697
5805,0.5887991
5806,0.17271215
5807,0.66945183
5808,0.5607991
5809,0.362075
5810,0.15266573
5811,0.13580042
5812,0.6904088
5813,0.44246837
5814,0.4183009
5815,0.42770666
5816,0.23125221
5817,0.33454883
5818,0.6242766
5819,0.48712498
5820,0.6634858
5821,0.26386932
5822,0.5990073
5823,0.04698432
5824,0.1833159
5825,0.10613591
5826,0.53044194
5827,0.61455804
5828,0.23372327
5829,0.05948211
5830,0.74415517
5831,0.7782193
5832,0.18849634
5833,0.4652894
5834,0.61366993
5835,0.40530166
5836,0.7567747
5837,0.21841212
5838,0.7335458
5839,0.35390028
5840,0.552122
5841,0.7205828
5842,0.52699417
5843,0.33578464
5844,0.26007408
5845,0.49437523
5846,0.32515475
5847,0.20278834
5848,0.50993186
5849,0.27431813
5850,0.46014726
5851,0.43315175
5852,0.22897035
5853,0.34024927
5854,0.24095152
5855,0.4814975
5856,0.30505013
5857,0.36943734
5858,0.119808935
5859,0.473287
5860,0.53669256
5861,0.37702167
5862,0.07494541
5863,0.2536268
5864,0.62330294
5865,0.122995146
5866,0.8148755
5867,0.16789277
5868,0.3634875
5869,0.6365803
5870,0.35159206
5871,0.7248809
5872,0.45173582
5873,0.17251328
5874,0.3087753
5875,0.16280168
5876,0.63661945
5877,0.67569226
5878,0.60509706
5879,0.24942344
5880,0.6963278
5881,0.63497186
5882,0.64711833
5883,0.19199735
5884,0.36588016
5885,0.29585722
5886,0.39438415
5887,0.7819079
5888,0.0621236
5889,0.7890878
5890,0.38729182
5891,0.67167205
5892,0.40730235
5893,0.6695937
5894,0.7488383
5895,0.4329635
5896,0.36410415
5897,0.25982428
5898,0.12872377
5899,0.096443444
5900,0.17420664
5901,0.49946633
5902,0.14519413
5903,0.6629777
5904,0.16395329
5905,0.64183635
5906,0.3735837
5907,0.69340974
5908,0.39821157
5909,0.22635853
5910,0.41878694
5911,0.251276
5912,0.5263764
5913,0.32048482
5914,0.115721695
5915,0.5228071
5916,0.2589334
5917,0.57524365
5918,0.71864504
5919,0.5939669
5920,0.13045774
5921,0.24953242
5922,0.45140788
5923,0.58341414
5924,0.530243
5925,0.12192455
5926,0.55413896
5927,0.5952914
5928,0.20826137
5929,0.2525257
5930,0.44740716
5931,0.12107421
5932,0.4700439
5933,0.16993578
5934,0.71079636
5935,0.74415237
5936,0.48481697
5937,0.7151007
5938,0.40658805
5939,0.31976822
5940,0.22175671
5941,0.25591832
5942,0.23436606
5943,0.6323241
5944,0.15098168
5945,0.0849212
5946,0.36083788
5947,0.27518842
5948,0.62254894
5949,0.17397046
5950,0.6703603
5951,0.49478626
5952,0.652322
5953,0.08270317
5954,0.17807542
5955,0.5870072
5956,0.39073473
5957,0.35967922
5958,0.35268125
5959,0.2817008
5960,0.72244704
5961,0.7543069
5962,0.6179502
5963,0.34868935
5964,0.49780542
5965,0.27237365
5966,0.66260004
5967,0.71077096
5968,0.57083553
5969,0.5538399
5970,0.14540909
5971,0.5770537
5972,0.12223903
5973,0.29055852
5974,0.70092094
5975,0.738103
5976,0.28020546
5977,0.6934256
5978,0.4859516
5979,0.74575394
5980,0.49112204
5981,0.5994606
